id,locality,price_cr,sqft
8780,Andheri West,1.27,1627
8781,Chembur,5.38,1484
8782,Borivali West,6.94,1288
8783,Worli,1.89,867
8784,Borivali West,4.44,1052
8785,Worli,6.68,831
8786,Andheri West,4.42,897
8787,Powai,8.27,1441
8788,Bandra East,6.42,880
8789,Andheri West,6.23,749
8790,Powai,3.6,1400
8791,Bandra East,5.15,1186
8792,Andheri West,3.65,1599
8793,Andheri West,6.89,902
8794,Worli,5.53,1110
8795,Borivali West,7.48,834
8796,Chembur,4.39,1496
8797,Chembur,5.57,809
8798,Andheri West,5.91,1182
8799,Chembur,5.33,954
8800,Worli,6.4,1102
8801,Andheri West,6.14,852
8802,Powai,5.45,1468
8803,Andheri West,1.91,1656
8804,Borivali West,7.31,955
8805,Chembur,3.68,1175
8806,Worli,3.94,1189
8807,Borivali West,7.45,1712
8808,Chembur,4.37,852
8809,Chembur,3.51,1598
8810,Borivali West,5.68,881
8811,Andheri West,1.35,1737
8812,Andheri West,1.72,1076
8813,Chembur,5.07,1646
8814,Powai,5.29,1706
8815,Andheri West,2.06,963
8816,Chembur,2.47,1415
8817,Andheri West,3.05,738
8818,Worli,4.64,1597
8819,Worli,4.07,1600
8820,Powai,4.17,856
8821,Worli,8.43,1123
8822,Chembur,1.27,1584
8823,Andheri West,1.62,1705
8824,Borivali West,6.95,1446
8825,Worli,3.69,1106
8826,Andheri West,7.19,828
8827,Worli,3.67,978
8828,Borivali West,4.59,1198
8829,Chembur,5.89,955
8830,Andheri West,4.2,852
8831,Bandra East,7.86,670
8832,Powai,1.26,1233
8833,Worli,5.77,1134
8834,Worli,3.57,1030
8835,Borivali West,2.2,852
8836,Powai,2.1,720
8837,Borivali West,6.9,1009
8838,Powai,4.68,1213
8839,Bandra East,5.66,710
8840,Borivali West,6.54,1730
8841,Bandra East,4.99,781
8842,Worli,7.86,618
8843,Worli,5.58,1173
8844,Worli,3.41,896
8845,Chembur,2.39,1591
8846,Borivali West,3.53,678
8847,Worli,7.56,1681
8848,Worli,5.93,622
8849,Andheri West,5.21,1559
8850,Borivali West,2.84,1641
8851,Chembur,5.34,1377
8852,Worli,4.7,1303
8853,Borivali West,6.12,677
8854,Andheri West,5.35,663
8855,Borivali West,2.05,1667
8856,Worli,4.99,1540
8857,Chembur,5.46,686
8858,Andheri West,5.11,643
8859,Worli,6.02,911
8860,Bandra East,3.86,1105
8861,Borivali West,6.08,945
8862,Borivali West,6.94,1052
8863,Powai,4.03,660
8864,Worli,3.97,1269
8865,Chembur,6.71,1247
8866,Bandra East,1.88,617
8867,Chembur,4.29,982
8868,Andheri West,7.24,1523
8869,Bandra East,4.24,1413
8870,Powai,5.79,1085
8871,Borivali West,1.31,1798
8872,Worli,5.3,803
8873,Bandra East,1.68,704
8874,Bandra East,4.12,1155
8875,Worli,7.9,1514
8876,Powai,2.83,610
8877,Andheri West,8.3,937
8878,Andheri West,4.48,1427
8879,Borivali West,6.58,733
8880,Powai,3.62,1279
8881,Borivali West,2.42,1004
8882,Powai,2.15,947
8883,Powai,8.0,806
8884,Powai,7.84,1510
8885,Bandra East,4.22,1341
8886,Bandra East,1.88,1131
8887,Borivali West,8.49,1625
8888,Andheri West,2.36,815
8889,Bandra East,2.95,1638
8890,Powai,5.75,782
8891,Worli,6.49,815
8892,Powai,4.08,1264
8893,Bandra East,7.98,668
8894,Chembur,5.76,1587
8895,Powai,2.89,747
8896,Andheri West,2.23,880
8897,Chembur,4.17,1204
8898,Worli,5.43,1031
8899,Bandra East,4.58,1545
8900,Andheri West,4.04,1113
8901,Powai,5.43,1442
8902,Chembur,6.62,1084
8903,Bandra East,2.33,1116
8904,Andheri West,7.56,1468
8905,Borivali West,5.54,1287
8906,Bandra East,7.77,1273
8907,Chembur,3.14,1353
8908,Powai,5.78,1244
8909,Worli,4.14,600
8910,Powai,5.74,1712
8911,Powai,4.13,668
8912,Powai,6.52,1328
8913,Worli,3.58,646
8914,Powai,4.74,1796
8915,Borivali West,2.17,654
8916,Andheri West,3.99,1661
8917,Andheri West,8.14,1013
8918,Andheri West,6.87,1246
8919,Worli,2.82,1270
8920,Andheri West,8.36,1045
8921,Chembur,5.07,1342
8922,Chembur,6.98,1315
8923,Powai,5.19,1280
8924,Powai,5.11,942
8925,Powai,3.69,608
8926,Borivali West,1.71,1415
8927,Borivali West,7.58,1185
8928,Powai,1.61,1639
8929,Andheri West,5.46,1273
8930,Chembur,5.51,1547
8931,Worli,2.77,1457
8932,Powai,7.16,976
8933,Bandra East,6.06,1447
8934,Bandra East,4.2,1190
8935,Chembur,2.84,1303
8936,Borivali West,8.2,1175
8937,Borivali West,6.22,1669
8938,Worli,7.98,1606
8939,Andheri West,6.93,1690
8940,Chembur,5.31,1007
8941,Borivali West,5.67,1046
8942,Andheri West,6.62,1229
8943,Borivali West,4.32,1266
8944,Powai,7.87,678
8945,Chembur,4.16,946
8946,Worli,5.59,826
8947,Powai,5.51,1027
8948,Chembur,6.02,1680
8949,Andheri West,2.12,1372
8950,Borivali West,7.49,1556
8951,Powai,7.58,779
8952,Andheri West,1.97,751
8953,Bandra East,6.09,742
8954,Borivali West,8.43,1403
8955,Powai,6.2,1515
8956,Borivali West,3.05,1133
8957,Chembur,2.58,622
8958,Powai,3.8,693
8959,Worli,5.85,1382
8960,Worli,6.82,714
8961,Andheri West,4.1,1184
8962,Chembur,8.14,1614
8963,Chembur,3.66,1129
8964,Andheri West,7.47,1242
8965,Andheri West,8.48,1050
8966,Andheri West,3.54,1498
8967,Worli,3.31,716
8968,Worli,4.45,1733
8969,Powai,6.25,679
8970,Chembur,3.93,699
8971,Bandra East,4.09,1348
8972,Andheri West,4.5,1580
8973,Powai,1.92,911
8974,Bandra East,3.96,1505
8975,Andheri West,6.81,1554
8976,Borivali West,4.89,1425
8977,Andheri West,3.81,1677
8978,Worli,2.81,1725
8979,Chembur,8.31,1095
8980,Andheri West,8.24,1205
8981,Bandra East,2.97,1314
8982,Worli,3.74,1171
8983,Andheri West,3.53,1374
8984,Bandra East,7.24,1683
8985,Andheri West,5.94,609
8986,Worli,6.3,1101
8987,Borivali West,6.46,1011
8988,Bandra East,3.61,891
8989,Bandra East,5.92,1362
8990,Powai,3.44,1419
8991,Borivali West,3.56,1449
8992,Andheri West,5.45,1152
8993,Worli,1.69,906
8994,Worli,3.75,1578
8995,Powai,7.59,1479
8996,Worli,4.95,669
8997,Worli,2.63,1030
8998,Bandra East,2.75,1459
8999,Bandra East,7.1,1753
9000,Chembur,5.15,933
9001,Chembur,2.65,1412
9002,Borivali West,1.97,1646
9003,Borivali West,2.33,1799
9004,Chembur,6.69,1270
9005,Andheri West,8.36,944
9006,Andheri West,3.57,1181
9007,Worli,6.65,1716
9008,Andheri West,5.5,1404
9009,Powai,3.24,1769
9010,Bandra East,6.07,985
9011,Andheri West,7.73,704
9012,Powai,7.15,1312
9013,Worli,5.46,1055
9014,Andheri West,7.64,1654
9015,Worli,8.36,1476
9016,Chembur,5.86,1633
9017,Worli,5.61,792
9018,Andheri West,3.81,1553
9019,Worli,4.27,1155
9020,Powai,5.42,630
9021,Worli,6.41,1102
9022,Borivali West,7.84,1612
9023,Worli,8.27,953
9024,Borivali West,4.75,1313
9025,Powai,7.82,1232
9026,Powai,6.96,821
9027,Andheri West,2.67,1678
9028,Bandra East,7.08,613
9029,Worli,1.2,1704
9030,Powai,8.35,1507
9031,Chembur,4.66,837
9032,Powai,7.49,900
9033,Bandra East,7.15,1217
9034,Borivali West,2.74,1671
9035,Worli,3.48,758
9036,Bandra East,7.03,873
9037,Chembur,2.23,912
9038,Worli,8.04,1585
9039,Andheri West,3.02,741
9040,Chembur,7.42,1365
9041,Borivali West,1.72,1226
9042,Chembur,1.33,796
9043,Andheri West,6.73,1378
9044,Borivali West,8.0,767
9045,Bandra East,8.29,979
9046,Andheri West,8.22,1562
9047,Powai,4.58,1068
9048,Worli,6.66,730
9049,Borivali West,2.19,1432
9050,Borivali West,6.35,1532
9051,Powai,5.05,707
9052,Bandra East,6.92,1646
9053,Bandra East,3.61,1694
9054,Powai,6.14,1538
9055,Borivali West,6.86,1408
9056,Bandra East,2.44,1379
9057,Bandra East,2.26,616
9058,Worli,8.47,1183
9059,Worli,6.47,1085
9060,Borivali West,1.47,1129
9061,Chembur,7.16,1634
9062,Borivali West,2.24,1469
9063,Chembur,4.01,665
9064,Powai,5.69,1508
9065,Andheri West,6.18,1213
9066,Powai,1.72,693
9067,Powai,5.23,1594
9068,Andheri West,7.83,1646
9069,Bandra East,4.49,988
9070,Worli,7.75,1611
9071,Andheri West,5.54,1371
9072,Bandra East,4.13,1223
9073,Worli,7.88,638
9074,Borivali West,7.54,611
9075,Chembur,1.36,946
9076,Chembur,8.19,967
9077,Worli,4.94,1080
9078,Borivali West,2.92,1088
9079,Worli,7.85,1107
9080,Borivali West,7.19,1333
9081,Bandra East,3.39,1487
9082,Chembur,4.47,680
9083,Powai,1.98,958
9084,Powai,4.69,1130
9085,Powai,6.84,943
9086,Andheri West,4.56,1335
9087,Bandra East,3.58,1187
9088,Powai,6.68,1776
9089,Bandra East,8.31,1382
9090,Powai,2.76,664
9091,Bandra East,4.87,1074
9092,Bandra East,4.46,1608
9093,Borivali West,5.75,1623
9094,Bandra East,1.21,1800
9095,Powai,2.6,1654
9096,Chembur,6.11,751
9097,Borivali West,6.92,1590
9098,Andheri West,7.8,1771
9099,Andheri West,1.79,1207
9100,Chembur,8.0,1567
9101,Chembur,1.5,1045
9102,Chembur,6.06,947
9103,Powai,7.94,850
9104,Borivali West,3.04,1222
9105,Borivali West,5.8,1662
9106,Chembur,6.32,1753
9107,Worli,6.32,1033
9108,Andheri West,1.38,1800
9109,Borivali West,5.74,1485
9110,Bandra East,4.88,1514
9111,Chembur,7.31,1027
9112,Borivali West,7.4,1281
9113,Bandra East,7.12,1461
9114,Bandra East,5.86,1399
9115,Chembur,4.43,916
9116,Andheri West,6.75,1191
9117,Worli,2.39,1045
9118,Andheri West,1.76,1238
9119,Chembur,3.62,1022
9120,Chembur,7.35,717
9121,Powai,5.82,965
9122,Powai,1.44,692
9123,Andheri West,7.77,1687
9124,Worli,7.59,1379
9125,Chembur,5.43,1670
9126,Andheri West,2.77,1187
9127,Borivali West,7.89,1019
9128,Chembur,4.32,806
9129,Andheri West,2.36,1693
9130,Andheri West,3.93,848
9131,Worli,3.69,1560
9132,Bandra East,6.0,987
9133,Bandra East,2.96,1745
9134,Andheri West,3.82,1688
9135,Chembur,3.75,951
9136,Borivali West,3.38,1692
9137,Worli,4.22,1497
9138,Borivali West,2.85,1194
9139,Powai,2.92,1007
9140,Andheri West,7.55,1292
9141,Chembur,7.57,855
9142,Chembur,4.75,1770
9143,Worli,3.93,1035
9144,Worli,7.91,1203
9145,Worli,2.87,1317
9146,Chembur,3.51,1319
9147,Andheri West,6.97,1788
9148,Borivali West,4.97,1238
9149,Chembur,7.17,980
9150,Bandra East,2.59,1348
9151,Andheri West,5.23,1593
9152,Worli,4.83,1366
9153,Borivali West,2.26,1559
9154,Bandra East,4.52,1289
9155,Bandra East,4.5,743
9156,Powai,4.86,853
9157,Worli,6.69,755
9158,Chembur,6.46,947
9159,Powai,3.59,810
9160,Andheri West,2.24,988
9161,Chembur,3.9,1791
9162,Powai,7.91,1037
9163,Chembur,5.88,1208
9164,Powai,5.41,708
9165,Chembur,7.6,1722
9166,Chembur,7.67,1070
9167,Chembur,6.16,1719
9168,Bandra East,6.2,1486
9169,Andheri West,3.82,1707
9170,Powai,2.84,1140
9171,Andheri West,3.74,1294
9172,Worli,2.66,1159
9173,Chembur,2.98,1127
9174,Bandra East,8.09,1130
9175,Powai,1.26,1314
9176,Bandra East,7.67,1344
9177,Borivali West,8.2,1428
9178,Bandra East,5.92,1130
9179,Andheri West,1.74,1156
9180,Worli,6.82,1621
9181,Bandra East,5.27,1724
9182,Powai,3.77,637
9183,Chembur,4.02,809
9184,Andheri West,6.62,814
9185,Borivali West,4.34,1416
9186,Worli,3.31,907
9187,Bandra East,4.96,1670
9188,Powai,5.55,862
9189,Borivali West,6.07,1390
9190,Worli,2.16,1413
9191,Worli,2.49,942
9192,Borivali West,3.27,618
9193,Andheri West,2.3,755
9194,Borivali West,4.8,1307
9195,Worli,3.39,1147
9196,Andheri West,4.84,1669
9197,Borivali West,4.47,659
9198,Bandra East,4.31,1177
9199,Bandra East,4.61,822
9200,Bandra East,4.57,1741
9201,Worli,2.45,764
9202,Powai,7.34,1565
9203,Powai,5.13,1505
9204,Powai,5.89,1565
9205,Bandra East,6.08,1120
9206,Powai,5.33,1143
9207,Bandra East,6.3,1236
9208,Borivali West,5.28,1756
9209,Borivali West,3.69,757
9210,Worli,4.04,992
9211,Worli,3.38,1436
9212,Chembur,4.74,1699
9213,Powai,4.98,1498
9214,Bandra East,1.89,904
9215,Powai,3.47,1774
9216,Worli,5.79,1322
9217,Borivali West,5.85,933
9218,Powai,1.94,860
9219,Andheri West,4.28,1511
9220,Andheri West,2.35,1066
9221,Bandra East,3.02,1416
9222,Powai,1.77,1488
9223,Bandra East,1.5,634
9224,Powai,5.3,713
9225,Powai,3.45,1232
9226,Andheri West,2.81,1074
9227,Powai,3.34,1507
9228,Bandra East,1.33,923
9229,Bandra East,5.16,1172
9230,Chembur,6.43,1168
9231,Andheri West,2.53,961
9232,Chembur,5.4,1055
9233,Powai,5.68,1649
9234,Borivali West,8.37,846
9235,Powai,3.06,1760
9236,Bandra East,2.48,1358
9237,Powai,2.77,1720
9238,Chembur,7.41,721
9239,Bandra East,1.77,1327
9240,Worli,5.24,1427
9241,Worli,3.38,1737
9242,Powai,4.64,793
9243,Powai,8.23,695
9244,Worli,5.43,713
9245,Powai,7.66,686
9246,Borivali West,1.33,1377
9247,Chembur,2.26,828
9248,Chembur,3.99,665
9249,Chembur,4.4,1118
9250,Chembur,7.46,812
9251,Borivali West,7.76,1623
9252,Powai,7.37,1471
9253,Andheri West,6.8,719
9254,Bandra East,4.91,872
9255,Worli,1.22,832
9256,Bandra East,2.29,798
9257,Powai,5.99,1765
9258,Chembur,5.92,1116
9259,Chembur,6.27,762
9260,Borivali West,2.55,1507
9261,Chembur,5.35,1497
9262,Chembur,4.97,1703
9263,Powai,6.81,1665
9264,Andheri West,6.58,824
9265,Borivali West,4.0,1338
9266,Worli,3.64,1360
9267,Powai,2.96,1442
9268,Chembur,2.91,1602
9269,Powai,6.46,1270
9270,Borivali West,4.78,1405
9271,Borivali West,7.6,968
9272,Worli,2.26,1450
9273,Bandra East,7.47,1758
9274,Chembur,3.6,1503
9275,Powai,6.25,1168
9276,Powai,5.91,1430
9277,Worli,5.74,1154
9278,Bandra East,7.98,1724
9279,Andheri West,7.46,1645
9280,Powai,2.9,1364
9281,Borivali West,1.35,1785
9282,Borivali West,1.8,1542
9283,Worli,3.18,1251
9284,Chembur,2.33,1646
9285,Chembur,3.05,1336
9286,Bandra East,1.25,1418
9287,Bandra East,7.12,1065
9288,Borivali West,1.76,1003
9289,Worli,1.69,1470
9290,Powai,5.65,850
9291,Andheri West,6.83,1447
9292,Borivali West,3.8,838
9293,Bandra East,3.87,909
9294,Chembur,5.36,973
9295,Chembur,5.79,678
9296,Borivali West,6.93,1723
9297,Worli,4.32,1556
9298,Borivali West,2.46,636
9299,Chembur,7.55,784
9300,Powai,7.53,1123
9301,Chembur,3.02,685
9302,Worli,7.43,1719
9303,Powai,2.79,829
9304,Powai,6.48,760
9305,Powai,4.26,1586
9306,Chembur,4.94,1601
9307,Borivali West,3.01,1510
9308,Powai,2.54,1796
9309,Bandra East,4.86,1445
9310,Powai,7.54,1619
9311,Borivali West,5.57,1609
9312,Borivali West,6.21,676
9313,Andheri West,4.57,1694
9314,Andheri West,8.5,1255
9315,Worli,3.93,1572
9316,Chembur,5.49,1428
9317,Chembur,3.46,1214
9318,Powai,1.7,799
9319,Bandra East,7.22,1167
9320,Chembur,6.94,1282
9321,Worli,7.85,658
9322,Andheri West,1.44,1542
9323,Borivali West,3.91,765
9324,Andheri West,4.07,932
9325,Borivali West,7.66,765
9326,Andheri West,8.02,1547
9327,Chembur,1.7,720
9328,Worli,1.78,851
9329,Andheri West,4.11,1221
9330,Powai,6.69,1437
9331,Worli,5.44,951
9332,Worli,4.71,880
9333,Bandra East,1.74,1438
9334,Bandra East,7.55,1212
9335,Worli,7.95,631
9336,Chembur,3.89,1345
9337,Chembur,8.49,1519
9338,Worli,1.37,1089
9339,Borivali West,5.32,776
9340,Powai,7.27,1304
9341,Worli,5.82,1306
9342,Bandra East,5.29,1291
9343,Chembur,4.47,661
9344,Worli,7.49,653
9345,Worli,5.77,1740
9346,Borivali West,4.25,1497
9347,Andheri West,7.29,857
9348,Worli,3.88,719
9349,Powai,5.63,1159
9350,Chembur,5.06,1276
9351,Bandra East,4.47,950
9352,Bandra East,2.4,680
9353,Borivali West,3.2,681
9354,Andheri West,4.62,729
9355,Borivali West,1.54,1729
9356,Powai,6.52,1753
9357,Worli,4.91,1601
9358,Chembur,5.84,1615
9359,Worli,2.08,1202
9360,Chembur,5.3,1165
9361,Powai,2.37,1321
9362,Borivali West,1.63,1029
9363,Andheri West,7.27,1042
9364,Worli,7.48,786
9365,Bandra East,2.32,660
9366,Powai,1.62,1014
9367,Bandra East,2.79,1255
9368,Borivali West,7.37,1534
9369,Chembur,3.35,1244
9370,Bandra East,3.24,1023
9371,Worli,2.75,669
9372,Borivali West,5.41,1790
9373,Bandra East,3.17,707
9374,Borivali West,5.03,1059
9375,Andheri West,1.65,1514
9376,Andheri West,4.3,636
9377,Chembur,1.58,999
9378,Andheri West,1.24,979
9379,Andheri West,3.24,957
9380,Borivali West,6.48,823
9381,Chembur,4.95,1263
9382,Worli,5.61,1551
9383,Bandra East,3.45,1479
9384,Bandra East,3.42,1264
9385,Bandra East,4.96,1186
9386,Andheri West,6.71,1032
9387,Bandra East,5.53,1534
9388,Worli,7.89,756
9389,Powai,1.42,1058
9390,Borivali West,8.42,1256
9391,Andheri West,6.81,742
9392,Borivali West,7.13,1655
9393,Borivali West,2.27,1096
9394,Borivali West,2.45,793
9395,Bandra East,3.77,751
9396,Chembur,3.8,616
9397,Worli,2.71,1301
9398,Powai,6.45,1385
9399,Bandra East,3.69,1526
9400,Bandra East,6.04,791
9401,Worli,6.76,1560
9402,Worli,8.3,706
9403,Borivali West,2.46,738
9404,Andheri West,7.01,1445
9405,Borivali West,7.19,1773
9406,Chembur,5.06,1160
9407,Borivali West,6.15,858
9408,Bandra East,7.96,997
9409,Worli,4.49,799
9410,Borivali West,4.82,875
9411,Borivali West,5.81,1478
9412,Chembur,7.09,640
9413,Powai,7.1,883
9414,Powai,7.37,1763
9415,Bandra East,2.84,675
9416,Bandra East,5.82,1598
9417,Worli,3.66,853
9418,Bandra East,1.93,641
9419,Bandra East,5.21,1292
9420,Worli,4.24,1604
9421,Worli,6.7,1376
9422,Powai,3.47,722
9423,Bandra East,1.66,1370
9424,Bandra East,4.37,1229
9425,Bandra East,4.02,1777
9426,Chembur,3.74,1010
9427,Worli,7.67,832
9428,Worli,8.21,1051
9429,Bandra East,3.34,1427
9430,Chembur,2.88,931
9431,Andheri West,8.36,1081
9432,Borivali West,6.8,884
9433,Borivali West,3.29,1261
9434,Bandra East,4.93,877
9435,Worli,7.9,1121
9436,Chembur,6.91,1205
9437,Chembur,5.92,1286
9438,Chembur,4.73,1058
9439,Andheri West,4.97,784
9440,Borivali West,8.29,1277
9441,Bandra East,3.96,1566
9442,Powai,5.67,1094
9443,Andheri West,6.22,1625
9444,Bandra East,2.97,931
9445,Powai,1.69,846
9446,Powai,1.63,1665
9447,Andheri West,1.52,1237
9448,Powai,4.48,1366
9449,Powai,2.13,1388
9450,Powai,1.56,1150
9451,Powai,4.59,832
9452,Chembur,2.38,1127
9453,Andheri West,6.25,1193
9454,Borivali West,4.67,922
9455,Borivali West,3.17,1068
9456,Chembur,6.88,1256
9457,Bandra East,6.07,1727
9458,Bandra East,5.88,630
9459,Borivali West,7.04,1192
9460,Powai,2.88,1716
9461,Andheri West,3.07,1720
9462,Chembur,5.21,674
9463,Worli,7.04,1793
9464,Powai,5.7,603
9465,Borivali West,5.57,1071
9466,Andheri West,2.98,746
9467,Andheri West,7.0,950
9468,Chembur,1.4,1213
9469,Powai,7.22,1077
9470,Borivali West,1.95,777
9471,Andheri West,6.4,1656
9472,Bandra East,6.85,1418
9473,Chembur,1.38,603
9474,Powai,6.48,845
9475,Bandra East,3.18,1083
9476,Powai,4.94,900
9477,Chembur,6.06,1137
9478,Worli,3.83,1009
9479,Powai,3.81,1031
9480,Bandra East,6.42,1642
9481,Worli,7.72,1344
9482,Chembur,5.3,1312
9483,Borivali West,4.09,1691
9484,Bandra East,6.34,1686
9485,Powai,5.35,1150
9486,Powai,6.33,1306
9487,Bandra East,5.63,834
9488,Borivali West,6.05,1655
9489,Andheri West,1.31,1386
9490,Borivali West,5.03,722
9491,Bandra East,4.57,1591
9492,Chembur,3.46,1477
9493,Chembur,5.69,1599
9494,Borivali West,1.62,991
9495,Andheri West,3.92,725
9496,Chembur,7.54,1331
9497,Bandra East,6.0,1036
9498,Andheri West,2.17,1646
9499,Worli,1.92,1429
9500,Powai,6.77,813
9501,Bandra East,4.72,787
9502,Chembur,4.46,1364
9503,Powai,7.55,935
9504,Chembur,4.47,1223
9505,Powai,5.63,1079
9506,Worli,7.06,1539
9507,Bandra East,8.08,1017
9508,Borivali West,3.97,1074
9509,Bandra East,7.44,1664
9510,Borivali West,6.25,1737
9511,Andheri West,5.1,806
9512,Bandra East,7.94,1409
9513,Chembur,3.21,1409
9514,Powai,3.1,739
9515,Powai,5.96,1708
9516,Borivali West,6.02,1542
9517,Chembur,3.4,919
9518,Borivali West,6.06,1632
9519,Chembur,2.79,1274
9520,Bandra East,5.5,1196
9521,Worli,2.26,929
9522,Andheri West,3.0,1013
9523,Worli,4.04,919
9524,Powai,8.32,1305
9525,Powai,4.54,1542
9526,Andheri West,3.31,875
9527,Chembur,4.64,730
9528,Worli,4.34,946
9529,Bandra East,5.81,620
9530,Andheri West,2.2,826
9531,Worli,7.92,889
9532,Powai,5.51,973
9533,Bandra East,1.35,1553
9534,Worli,7.19,766
9535,Bandra East,7.55,812
9536,Chembur,6.76,1483
9537,Andheri West,6.86,760
9538,Powai,2.28,939
9539,Worli,5.91,992
9540,Powai,7.64,851
9541,Bandra East,7.85,846
9542,Powai,5.29,1766
9543,Bandra East,2.65,651
9544,Powai,4.94,1719
9545,Chembur,4.02,1661
9546,Chembur,2.17,922
9547,Borivali West,8.18,1590
9548,Powai,2.75,752
9549,Worli,5.9,612
9550,Chembur,6.16,1026
9551,Chembur,2.54,1140
9552,Borivali West,3.49,1603
9553,Borivali West,7.25,1565
9554,Borivali West,6.85,925
9555,Worli,7.71,959
9556,Worli,2.77,1583
9557,Powai,2.28,925
9558,Chembur,6.31,716
9559,Worli,1.62,1001
9560,Powai,3.46,1725
9561,Worli,5.38,1223
9562,Andheri West,3.81,1516
9563,Bandra East,4.2,1742
9564,Chembur,7.7,1131
9565,Andheri West,6.88,731
9566,Andheri West,2.78,987
9567,Andheri West,4.49,689
9568,Chembur,2.15,1032
9569,Powai,7.05,1467
9570,Andheri West,7.95,982
9571,Borivali West,6.72,783
9572,Chembur,7.11,1768
9573,Bandra East,8.17,992
9574,Powai,5.48,754
9575,Worli,1.61,789
9576,Andheri West,6.13,1716
9577,Andheri West,1.41,1648
9578,Worli,1.99,1546
9579,Borivali West,4.73,634
9580,Powai,5.78,716
9581,Chembur,5.62,679
9582,Borivali West,3.41,1529
9583,Chembur,2.59,1710
9584,Borivali West,3.48,845
9585,Bandra East,3.44,1410
9586,Bandra East,2.75,624
9587,Bandra East,7.31,931
9588,Borivali West,3.51,1752
9589,Powai,6.85,723
9590,Bandra East,4.08,1195
9591,Chembur,3.39,801
9592,Worli,7.9,1356
9593,Chembur,4.75,880
9594,Powai,4.68,1755
9595,Andheri West,5.68,1249
9596,Worli,7.21,1330
9597,Bandra East,2.55,1418
9598,Borivali West,3.9,1713
9599,Chembur,1.21,1160
9600,Borivali West,7.44,607
9601,Bandra East,1.5,1363
9602,Chembur,8.48,1383
9603,Andheri West,4.61,1042
9604,Borivali West,1.79,1526
9605,Borivali West,7.62,855
9606,Worli,1.55,1431
9607,Bandra East,7.29,798
9608,Andheri West,2.8,1652
9609,Powai,2.57,1250
9610,Bandra East,7.1,843
9611,Bandra East,4.98,895
9612,Bandra East,5.18,1663
9613,Bandra East,4.5,1124
9614,Borivali West,6.67,1748
9615,Worli,7.17,894
9616,Borivali West,2.47,1794
9617,Chembur,1.23,1487
9618,Bandra East,7.02,1170
9619,Borivali West,2.62,828
9620,Bandra East,5.79,1043
9621,Worli,2.16,1777
9622,Andheri West,5.64,1052
9623,Borivali West,4.15,638
9624,Worli,4.51,1101
9625,Powai,5.94,642
9626,Chembur,6.24,1197
9627,Powai,1.6,932
9628,Bandra East,4.65,1600
9629,Worli,4.37,1576
9630,Borivali West,6.74,1241
9631,Worli,2.84,1521
9632,Borivali West,3.41,1647
9633,Andheri West,1.39,1683
9634,Worli,5.97,1142
9635,Bandra East,5.94,1267
9636,Borivali West,3.38,1394
9637,Bandra East,2.55,1134
9638,Bandra East,1.67,1430
9639,Andheri West,7.28,1276
9640,Powai,1.47,1299
9641,Chembur,3.33,1232
9642,Andheri West,3.33,955
9643,Bandra East,1.59,1039
9644,Borivali West,3.37,684
9645,Powai,8.37,1168
9646,Bandra East,4.38,1201
9647,Borivali West,4.6,1471
9648,Chembur,3.69,602
9649,Chembur,7.95,1450
9650,Bandra East,2.37,800
9651,Bandra East,2.35,1630
9652,Bandra East,3.9,832
9653,Bandra East,7.83,1775
9654,Worli,2.34,1469
9655,Borivali West,7.1,725
9656,Borivali West,5.24,1243
9657,Worli,6.27,1572
9658,Andheri West,3.78,1587
9659,Chembur,7.37,919
9660,Andheri West,8.3,744
9661,Powai,7.79,1182
9662,Andheri West,3.86,971
9663,Bandra East,7.2,932
9664,Chembur,7.69,1012
9665,Borivali West,5.6,1485
9666,Worli,2.57,986
9667,Worli,2.1,1643
9668,Borivali West,5.75,1449
9669,Worli,4.78,1510
9670,Worli,4.3,1304
9671,Powai,2.79,1502
9672,Powai,7.14,1440
9673,Chembur,2.56,1505
9674,Borivali West,6.23,1226
9675,Andheri West,1.72,1639
9676,Worli,5.22,1084
9677,Powai,8.16,1500
9678,Worli,1.69,1223
9679,Andheri West,8.39,1575
9680,Worli,2.98,963
9681,Andheri West,3.8,1477
9682,Worli,4.06,845
