id,locality,price_cr,sqft
8746,Andheri West,3.81,617
8747,Powai,5.36,678
8748,Andheri West,3.32,1156
8749,Andheri West,8.46,1482
8750,Borivali West,7.32,1370
8751,Worli,6.28,1247
8752,Bandra East,6.74,877
8753,Powai,1.57,1384
8754,Worli,4.77,1670
8755,Chembur,4.14,1611
8756,Borivali West,3.38,1076
8757,Chembur,2.98,1298
8758,Bandra East,2.12,1234
8759,Powai,6.9,1308
8760,Borivali West,8.23,1552
8761,Chembur,5.17,787
8762,Powai,2.1,1388
8763,Chembur,1.77,685
8764,Andheri West,5.27,1601
8765,Chembur,2.2,1605
8766,Powai,3.86,1272
8767,Bandra East,7.33,1340
8768,Andheri West,4.5,1721
8769,Borivali West,5.2,1521
8770,Worli,6.55,810
8771,Bandra East,1.36,1384
8772,Chembur,2.55,1126
8773,Andheri West,6.52,1180
8774,Bandra East,8.1,1672
8775,Worli,5.14,993
8776,Borivali West,1.5,808
8777,Powai,3.86,1390
8778,Andheri West,7.3,617
8779,Borivali West,3.92,1375
8780,Chembur,2.56,804
8781,Chembur,5.28,1643
8782,Andheri West,7.56,1122
8783,Powai,3.04,879
8784,Powai,1.44,738
8785,Borivali West,6.97,1750
8786,Powai,6.53,880
8787,Andheri West,5.84,1592
8788,Powai,8.46,910
8789,Borivali West,2.05,1248
8790,Bandra East,7.59,1686
8791,Bandra East,4.92,1372
8792,Andheri West,2.15,735
8793,Worli,2.32,1368
8794,Andheri West,7.67,627
8795,Powai,4.57,1158
8796,Worli,5.45,1471
8797,Worli,8.36,1086
8798,Powai,6.8,1536
8799,Worli,8.33,1191
8800,Bandra East,5.16,1508
8801,Borivali West,7.19,1262
8802,Bandra East,7.81,1299
8803,Chembur,3.97,1002
8804,Chembur,2.55,1793
8805,Worli,1.57,1349
8806,Andheri West,3.52,1023
8807,Powai,1.54,988
8808,Borivali West,4.62,952
8809,Chembur,1.63,1794
8810,Andheri West,2.64,794
8811,Andheri West,8.39,1158
8812,Borivali West,4.17,991
8813,Worli,8.16,1602
8814,Chembur,4.55,1090
8815,Chembur,5.47,1769
8816,Worli,5.39,802
8817,Andheri West,3.33,876
8818,Worli,7.46,1442
8819,Worli,7.26,1655
8820,Andheri West,5.57,1090
8821,Borivali West,5.51,1041
8822,Bandra East,7.58,1721
8823,Chembur,6.95,1730
8824,Borivali West,3.09,1631
8825,Chembur,6.27,1084
8826,Chembur,7.1,1028
8827,Powai,3.88,1032
8828,Bandra East,8.21,1548
8829,Borivali West,2.79,1343
8830,Borivali West,1.96,1134
8831,Worli,8.42,1081
8832,Bandra East,2.47,1652
8833,Worli,4.78,1013
8834,Borivali West,3.88,1723
8835,Bandra East,6.14,1424
8836,Andheri West,6.78,1193
8837,Borivali West,5.91,1587
8838,Chembur,3.18,1292
8839,Powai,3.73,1234
8840,Andheri West,3.18,738
8841,Borivali West,3.37,966
8842,Worli,1.65,1729
8843,Worli,5.54,1652
8844,Borivali West,3.34,624
8845,Powai,5.49,1636
8846,Worli,3.02,1008
8847,Worli,8.12,940
8848,Andheri West,4.39,1521
8849,Bandra East,5.83,975
8850,Powai,7.72,1275
8851,Chembur,8.42,1009
8852,Bandra East,8.05,1411
8853,Chembur,6.05,901
8854,Chembur,1.23,1702
8855,Powai,2.65,1182
8856,Borivali West,7.97,1195
8857,Worli,8.41,1218
8858,Bandra East,3.09,1606
8859,Borivali West,5.85,1388
8860,Bandra East,4.33,1730
8861,Borivali West,5.49,816
8862,Chembur,1.35,947
8863,Worli,2.7,1482
8864,Chembur,6.09,1430
8865,Chembur,2.31,1558
8866,Chembur,5.84,910
8867,Bandra East,4.47,863
8868,Andheri West,8.01,825
8869,Andheri West,1.82,868
8870,Borivali West,3.4,1433
8871,Powai,1.37,1760
8872,Worli,2.34,1115
8873,Worli,3.84,1302
8874,Bandra East,8.04,950
8875,Powai,2.94,1317
8876,Chembur,5.01,1475
8877,Chembur,7.18,652
8878,Borivali West,2.36,704
8879,Worli,2.61,1111
8880,Bandra East,7.2,1285
8881,Andheri West,7.83,724
8882,Borivali West,6.86,1288
8883,Powai,1.47,1256
8884,Powai,4.81,1593
8885,Chembur,1.47,618
8886,Borivali West,7.63,1486
8887,Worli,3.87,1382
8888,Chembur,2.59,1694
8889,Borivali West,5.97,1187
8890,Chembur,1.43,1217
8891,Chembur,6.74,1199
8892,Bandra East,3.69,1377
8893,Powai,4.71,1563
8894,Andheri West,2.36,1444
8895,Bandra East,1.76,963
8896,Bandra East,3.87,633
8897,Borivali West,3.61,1617
8898,Worli,4.55,1604
8899,Chembur,5.16,764
8900,Andheri West,7.88,1067
8901,Bandra East,2.35,1153
8902,Borivali West,8.46,625
8903,Borivali West,7.9,1674
8904,Powai,6.71,899
8905,Andheri West,8.3,860
8906,Bandra East,1.95,1453
8907,Worli,1.59,1154
8908,Bandra East,1.66,785
8909,Andheri West,1.69,686
8910,Borivali West,4.33,686
8911,Bandra East,2.74,1647
8912,Powai,2.98,1032
8913,Powai,2.93,1780
8914,Borivali West,8.08,1190
8915,Chembur,8.03,1440
8916,Borivali West,4.05,1797
8917,Worli,5.32,1620
8918,Borivali West,7.91,859
8919,Andheri West,2.95,1024
8920,Andheri West,7.71,681
8921,Andheri West,7.18,1702
8922,Chembur,5.26,1562
8923,Chembur,7.31,1608
8924,Andheri West,6.01,1689
8925,Worli,3.28,777
8926,Borivali West,7.47,1624
8927,Worli,2.28,923
8928,Chembur,1.21,1102
8929,Bandra East,6.2,1230
8930,Chembur,7.47,1243
8931,Powai,4.93,689
8932,Chembur,8.43,1705
8933,Bandra East,2.88,1147
8934,Andheri West,7.48,1645
8935,Powai,7.8,1027
8936,Bandra East,6.4,699
8937,Bandra East,4.65,828
8938,Borivali West,1.97,1779
8939,Chembur,1.41,890
8940,Bandra East,4.74,1222
8941,Chembur,4.2,744
8942,Bandra East,5.93,1092
8943,Powai,4.16,1120
8944,Bandra East,2.82,1117
8945,Worli,2.88,1656
8946,Bandra East,7.09,1119
8947,Andheri West,1.33,1735
8948,Powai,7.92,1059
8949,Worli,3.83,1449
8950,Worli,4.55,1442
8951,Powai,3.94,1628
8952,Worli,5.81,781
8953,Powai,8.06,1332
8954,Chembur,8.19,1250
8955,Chembur,1.66,646
8956,Borivali West,5.54,1129
8957,Borivali West,3.33,811
8958,Bandra East,5.97,989
8959,Chembur,6.25,1455
8960,Worli,7.09,1703
8961,Powai,6.35,981
8962,Borivali West,5.53,928
8963,Borivali West,6.11,656
8964,Andheri West,2.89,650
8965,Borivali West,4.63,1201
8966,Bandra East,2.32,1507
8967,Powai,2.87,775
8968,Worli,3.96,838
8969,Powai,4.94,1313
8970,Worli,6.97,1401
8971,Powai,6.8,1796
8972,Andheri West,4.5,1317
8973,Chembur,5.02,1438
8974,Borivali West,2.87,1591
8975,Bandra East,5.55,733
8976,Andheri West,2.5,1355
8977,Andheri West,5.15,1535
8978,Andheri West,5.21,1493
8979,Andheri West,4.53,1309
8980,Worli,4.25,623
8981,Bandra East,7.56,1210
8982,Chembur,1.84,840
8983,Borivali West,4.69,1446
8984,Chembur,1.58,919
8985,Worli,3.45,853
8986,Chembur,5.08,1352
8987,Powai,2.32,1616
8988,Borivali West,5.86,1554
8989,Andheri West,2.28,1469
8990,Worli,2.78,767
8991,Andheri West,1.49,1415
8992,Andheri West,3.54,1199
8993,Powai,5.62,1701
8994,Worli,6.77,749
8995,Chembur,7.65,752
8996,Worli,2.61,858
8997,Powai,6.44,790
8998,Worli,1.82,1774
8999,Powai,6.12,1014
9000,Powai,5.08,727
9001,Worli,6.95,656
9002,Andheri West,7.82,1030
9003,Worli,6.69,622
9004,Bandra East,4.56,1293
9005,Andheri West,2.04,1553
9006,Andheri West,6.66,1276
9007,Powai,4.79,1687
9008,Bandra East,6.59,1797
9009,Powai,5.63,664
9010,Worli,4.99,610
9011,Andheri West,3.75,1230
9012,Borivali West,1.31,1753
9013,Andheri West,2.01,1317
9014,Borivali West,4.45,1118
9015,Worli,1.51,1430
9016,Borivali West,6.92,788
9017,Borivali West,6.52,1430
9018,Worli,3.45,704
9019,Powai,1.34,782
9020,Borivali West,5.41,1737
9021,Chembur,3.24,1454
9022,Chembur,2.5,1508
9023,Powai,8.12,796
9024,Andheri West,2.17,1216
9025,Worli,2.65,1021
9026,Borivali West,1.96,1461
9027,Andheri West,4.41,1407
9028,Powai,6.1,1678
9029,Worli,4.77,1697
9030,Bandra East,5.93,1124
9031,Chembur,2.07,1218
9032,Chembur,4.18,1722
9033,Andheri West,8.18,1224
9034,Chembur,2.24,1389
9035,Worli,6.02,644
9036,Chembur,7.89,1360
9037,Bandra East,8.49,1487
9038,Bandra East,5.51,623
9039,Borivali West,3.39,1016
9040,Borivali West,1.9,927
9041,Chembur,4.89,1303
9042,Worli,2.2,785
9043,Worli,6.67,1528
9044,Powai,7.74,1430
9045,Borivali West,3.92,1130
9046,Chembur,1.73,1109
9047,Chembur,7.49,1205
9048,Chembur,2.35,1137
9049,Borivali West,4.21,1355
9050,Chembur,3.18,710
9051,Bandra East,2.49,1287
9052,Bandra East,7.28,959
9053,Chembur,2.27,1422
9054,Andheri West,2.95,1463
9055,Andheri West,2.75,1798
9056,Borivali West,3.73,1068
9057,Chembur,2.32,786
9058,Powai,2.84,1204
9059,Worli,7.84,1252
9060,Borivali West,2.9,624
9061,Worli,2.57,687
9062,Borivali West,6.08,1774
9063,Powai,4.6,674
9064,Andheri West,4.04,1073
9065,Andheri West,4.33,1800
9066,Borivali West,7.77,1291
9067,Powai,2.59,1502
9068,Powai,1.69,1225
9069,Bandra East,2.81,1121
9070,Andheri West,6.6,737
9071,Chembur,3.36,1786
9072,Worli,7.87,995
9073,Bandra East,5.7,1276
9074,Andheri West,6.95,1557
9075,Bandra East,6.68,1497
9076,Borivali West,7.56,1718
9077,Chembur,1.32,621
9078,Andheri West,8.45,1384
9079,Andheri West,2.34,1738
9080,Powai,5.75,876
9081,Borivali West,5.06,1191
9082,Bandra East,4.13,1099
9083,Worli,1.71,1787
9084,Powai,3.29,1774
9085,Bandra East,5.42,950
9086,Chembur,3.32,1158
9087,Powai,6.72,896
9088,Powai,8.49,1655
9089,Andheri West,8.09,1597
9090,Andheri West,7.12,1613
9091,Andheri West,4.63,1625
9092,Chembur,4.98,1181
9093,Chembur,6.06,1663
9094,Worli,2.91,886
9095,Powai,3.96,1648
9096,Worli,4.29,1435
9097,Bandra East,2.64,763
9098,Borivali West,3.89,765
9099,Andheri West,4.37,1544
9100,Borivali West,8.38,1437
9101,Powai,7.36,1065
9102,Worli,6.54,1387
9103,Chembur,7.28,614
9104,Worli,1.59,1543
9105,Powai,7.46,1628
9106,Andheri West,4.1,669
9107,Borivali West,2.65,786
9108,Andheri West,2.72,886
9109,Worli,5.38,1646
9110,Chembur,4.27,1203
9111,Bandra East,2.83,1498
9112,Andheri West,7.73,1784
9113,Andheri West,4.71,1100
9114,Worli,3.72,1407
9115,Bandra East,5.72,799
9116,Worli,8.42,1767
9117,Andheri West,8.24,1083
9118,Chembur,6.95,1385
9119,Borivali West,2.45,1548
9120,Powai,4.4,1390
9121,Borivali West,4.44,666
9122,Bandra East,8.27,693
9123,Borivali West,6.96,986
9124,Bandra East,1.36,894
9125,Borivali West,3.87,1112
9126,Powai,7.78,1689
9127,Bandra East,6.29,1364
9128,Chembur,2.0,1196
9129,Andheri West,2.04,1611
9130,Andheri West,8.26,685
9131,Andheri West,4.73,1605
9132,Borivali West,7.69,1662
9133,Andheri West,7.12,971
9134,Bandra East,2.54,1259
9135,Chembur,1.36,998
9136,Bandra East,2.83,1791
9137,Worli,7.9,1383
9138,Chembur,7.25,809
9139,Worli,1.63,959
9140,Andheri West,5.31,1263
9141,Borivali West,3.61,1480
9142,Andheri West,5.03,1394
9143,Bandra East,1.4,1482
9144,Powai,3.98,703
9145,Powai,3.6,1794
9146,Powai,1.74,1553
9147,Powai,3.6,1785
9148,Chembur,2.37,1594
9149,Andheri West,2.49,1167
9150,Andheri West,5.98,786
9151,Borivali West,5.15,1377
9152,Bandra East,5.94,1338
9153,Andheri West,4.5,1440
9154,Andheri West,2.41,1181
9155,Chembur,5.26,1250
9156,Borivali West,3.24,1293
9157,Borivali West,7.56,1070
9158,Bandra East,5.8,1444
9159,Powai,7.38,1207
9160,Andheri West,6.93,766
9161,Borivali West,3.84,1798
9162,Borivali West,2.94,1079
9163,Borivali West,2.46,821
9164,Powai,1.74,1464
9165,Worli,3.69,1157
9166,Chembur,1.28,720
9167,Bandra East,6.63,1719
9168,Powai,2.62,774
9169,Bandra East,5.86,1636
9170,Andheri West,4.05,1338
9171,Bandra East,5.03,973
9172,Powai,5.99,1562
9173,Chembur,7.32,638
9174,Chembur,6.99,821
9175,Andheri West,5.1,648
9176,Worli,7.85,1367
9177,Borivali West,2.24,629
9178,Borivali West,8.34,1437
9179,Chembur,6.4,976
9180,Bandra East,7.62,1724
9181,Worli,1.31,1235
9182,Bandra East,5.21,736
9183,Borivali West,3.36,918
9184,Borivali West,5.93,1720
9185,Andheri West,3.83,1272
9186,Borivali West,4.6,978
9187,Borivali West,4.66,1487
9188,Chembur,7.3,1528
9189,Chembur,6.77,906
9190,Chembur,7.1,1451
9191,Worli,8.32,1452
9192,Worli,1.32,1781
9193,Borivali West,4.22,1766
9194,Powai,4.33,815
9195,Chembur,2.34,1643
9196,Bandra East,7.91,735
9197,Andheri West,2.3,1594
9198,Chembur,8.16,805
9199,Worli,5.76,1447
9200,Borivali West,7.17,1059
9201,Borivali West,7.43,1756
9202,Worli,5.81,1403
9203,Powai,2.93,1634
9204,Worli,5.46,677
9205,Andheri West,2.14,1399
9206,Borivali West,3.59,775
9207,Chembur,5.72,724
9208,Bandra East,6.93,1536
9209,Powai,8.26,1469
9210,Andheri West,4.13,986
9211,Andheri West,8.21,1477
9212,Borivali West,5.91,817
9213,Borivali West,6.52,1176
9214,Borivali West,3.72,1370
9215,Borivali West,2.32,941
9216,Worli,1.7,1061
9217,Powai,5.87,626
9218,Andheri West,3.74,1124
9219,Worli,2.37,1724
9220,Andheri West,7.8,1597
9221,Bandra East,2.37,1461
9222,Chembur,5.15,934
9223,Bandra East,3.24,1003
9224,Bandra East,7.95,691
9225,Powai,8.49,988
9226,Bandra East,7.77,609
9227,Powai,3.5,1075
9228,Powai,2.68,961
9229,Andheri West,7.77,1376
9230,Powai,5.86,1628
9231,Powai,6.82,1277
9232,Borivali West,8.2,639
9233,Andheri West,4.22,1480
9234,Powai,7.2,806
9235,Chembur,7.79,714
9236,Bandra East,6.81,1420
9237,Worli,8.05,1269
9238,Andheri West,8.19,670
9239,Worli,1.42,772
9240,Chembur,3.38,1579
9241,Worli,1.61,682
9242,Borivali West,6.1,1770
9243,Chembur,8.42,1378
9244,Powai,7.14,1303
9245,Worli,2.59,1082
9246,Worli,8.26,1299
9247,Borivali West,6.5,1116
9248,Borivali West,2.39,976
9249,Bandra East,4.75,1308
9250,Bandra East,6.97,892
9251,Powai,7.47,989
9252,Worli,5.12,1450
9253,Powai,4.45,928
9254,Borivali West,3.85,979
9255,Powai,6.49,1591
9256,Chembur,8.06,1086
9257,Powai,8.33,752
9258,Andheri West,2.23,1764
9259,Andheri West,2.55,916
9260,Chembur,3.34,1342
9261,Andheri West,8.26,1217
9262,Chembur,1.5,823
9263,Borivali West,6.59,1680
9264,Powai,6.09,1346
9265,Andheri West,5.42,1000
9266,Borivali West,1.59,1719
9267,Borivali West,1.72,1609
9268,Worli,6.18,1726
9269,Chembur,2.31,1404
9270,Worli,8.45,966
9271,Andheri West,2.8,1409
9272,Chembur,4.45,1581
9273,Worli,8.1,1710
9274,Powai,2.22,761
9275,Andheri West,2.81,1317
9276,Worli,8.21,1567
9277,Worli,8.41,1190
9278,Worli,5.88,1595
9279,Worli,8.39,1157
9280,Borivali West,6.59,1550
9281,Chembur,3.38,1510
9282,Andheri West,3.16,1250
9283,Bandra East,5.09,720
9284,Andheri West,7.08,972
9285,Bandra East,3.92,1745
9286,Chembur,4.58,708
9287,Powai,5.18,985
9288,Bandra East,5.63,996
9289,Worli,3.14,1017
9290,Chembur,1.93,1314
9291,Powai,7.23,883
9292,Borivali West,8.35,1149
9293,Borivali West,7.21,1236
9294,Borivali West,8.28,1166
9295,Bandra East,2.76,1647
9296,Bandra East,2.5,1094
9297,Bandra East,3.91,1425
9298,Bandra East,4.1,967
9299,Bandra East,1.31,1690
9300,Andheri West,1.73,668
9301,Borivali West,5.96,853
9302,Powai,7.62,1667
9303,Powai,5.79,1571
9304,Borivali West,1.41,1647
9305,Powai,1.92,1531
9306,Worli,5.61,1322
9307,Bandra East,7.57,718
9308,Borivali West,7.58,1391
9309,Worli,6.28,663
9310,Bandra East,6.38,622
9311,Borivali West,6.8,1380
9312,Powai,1.56,1492
9313,Powai,4.42,1062
9314,Powai,2.89,1692
9315,Worli,7.63,776
9316,Andheri West,3.33,1175
9317,Borivali West,6.84,860
9318,Andheri West,6.27,1179
9319,Borivali West,1.34,866
9320,Andheri West,8.13,1392
9321,Andheri West,2.9,636
9322,Bandra East,8.44,1439
9323,Worli,4.9,1090
9324,Bandra East,4.87,942
9325,Chembur,3.23,623
9326,Borivali West,8.42,1292
9327,Andheri West,3.72,1023
9328,Andheri West,8.12,1205
9329,Powai,7.77,863
9330,Bandra East,4.46,1699
9331,Bandra East,2.46,1615
9332,Borivali West,3.2,1641
9333,Powai,1.93,992
9334,Bandra East,2.45,650
9335,Chembur,7.68,1603
9336,Chembur,2.21,1610
9337,Andheri West,7.51,803
9338,Borivali West,1.62,1048
9339,Bandra East,5.26,908
9340,Bandra East,5.92,915
9341,Borivali West,5.89,1096
9342,Chembur,1.44,1565
9343,Powai,4.59,643
9344,Bandra East,6.45,1137
9345,Chembur,8.46,1235
9346,Powai,3.38,1052
9347,Andheri West,7.71,782
9348,Bandra East,4.97,1635
9349,Bandra East,3.38,827
9350,Worli,5.07,1696
9351,Andheri West,2.24,1578
9352,Borivali West,1.32,899
9353,Borivali West,4.95,1697
9354,Andheri West,4.45,1229
9355,Powai,6.48,1132
9356,Powai,6.13,976
9357,Bandra East,3.96,1193
9358,Andheri West,6.29,1544
9359,Andheri West,7.6,1527
9360,Worli,1.47,1369
9361,Powai,2.83,1510
9362,Powai,7.98,798
9363,Bandra East,2.16,687
9364,Borivali West,6.39,1265
9365,Chembur,5.49,1020
9366,Andheri West,7.6,1381
9367,Powai,6.06,1257
9368,Worli,8.17,612
9369,Bandra East,4.11,1112
9370,Bandra East,3.08,1525
9371,Powai,6.12,911
9372,Worli,2.09,1388
9373,Chembur,7.31,1366
9374,Borivali West,3.51,1374
9375,Worli,4.81,1024
9376,Chembur,3.62,760
9377,Chembur,2.49,1209
9378,Bandra East,6.22,1256
9379,Bandra East,5.27,705
9380,Bandra East,7.62,711
9381,Borivali West,5.85,1407
9382,Chembur,4.98,795
9383,Chembur,5.83,1083
9384,Worli,4.85,659
9385,Powai,1.47,782
9386,Chembur,1.32,1300
9387,Worli,2.04,1499
9388,Bandra East,8.17,1262
9389,Andheri West,7.04,1347
9390,Worli,8.32,958
9391,Chembur,3.67,1485
9392,Borivali West,4.82,669
9393,Chembur,2.13,700
9394,Andheri West,8.19,1450
9395,Andheri West,5.48,1390
9396,Borivali West,6.65,1666
9397,Worli,8.04,993
9398,Powai,8.11,1598
9399,Andheri West,6.73,1331
9400,Borivali West,3.43,897
9401,Bandra East,7.48,676
9402,Andheri West,2.18,933
9403,Worli,5.2,1565
9404,Borivali West,7.21,1133
9405,Borivali West,4.47,1222
9406,Bandra East,4.3,722
9407,Powai,6.37,1545
9408,Borivali West,5.62,1742
9409,Bandra East,1.43,1481
9410,Andheri West,6.15,752
9411,Worli,1.33,933
9412,Andheri West,7.77,1218
9413,Chembur,7.31,1402
9414,Borivali West,7.9,880
9415,Bandra East,3.75,653
9416,Chembur,2.69,650
9417,Andheri West,4.07,875
9418,Chembur,7.28,1300
9419,Chembur,7.38,735
9420,Andheri West,5.39,675
9421,Chembur,6.76,1133
9422,Andheri West,4.13,1503
9423,Chembur,3.7,1497
9424,Borivali West,5.62,1083
9425,Andheri West,3.28,1212
9426,Borivali West,7.88,1124
9427,Borivali West,4.33,803
9428,Powai,6.01,1605
9429,Powai,5.82,750
9430,Borivali West,5.23,1018
9431,Powai,6.27,1413
9432,Borivali West,4.77,1644
9433,Borivali West,8.0,928
9434,Borivali West,5.78,959
9435,Bandra East,4.25,1730
9436,Worli,7.12,1492
9437,Andheri West,2.51,1251
9438,Powai,4.95,1164
9439,Chembur,5.42,1076
9440,Chembur,7.51,1074
9441,Borivali West,4.92,751
9442,Borivali West,4.78,856
9443,Borivali West,2.34,756
9444,Andheri West,2.29,1342
9445,Powai,2.99,1534
9446,Bandra East,5.07,895
9447,Andheri West,4.31,945
9448,Borivali West,3.53,810
9449,Chembur,3.13,1083
9450,Worli,5.77,1217
9451,Chembur,1.26,1153
9452,Borivali West,1.94,1212
9453,Borivali West,1.79,1723
9454,Borivali West,4.81,701
9455,Worli,2.24,713
9456,Worli,4.41,1368
9457,Powai,3.51,1308
9458,Chembur,2.22,652
9459,Andheri West,4.5,1786
9460,Chembur,7.01,1743
9461,Borivali West,7.41,690
9462,Powai,2.89,922
9463,Powai,7.76,749
9464,Powai,4.26,1303
9465,Bandra East,6.14,1080
9466,Bandra East,6.91,1253
9467,Powai,1.49,1201
9468,Andheri West,7.45,1392
9469,Powai,6.16,1446
9470,Chembur,4.31,1376
9471,Chembur,3.0,1457
9472,Chembur,7.6,734
9473,Worli,6.84,1325
9474,Powai,5.36,1473
9475,Andheri West,7.57,1462
9476,Worli,1.77,1795
9477,Chembur,5.11,1769
9478,Chembur,1.73,629
9479,Bandra East,7.39,1305
9480,Chembur,2.13,1725
9481,Andheri West,6.03,903
9482,Powai,3.32,901
9483,Powai,7.09,672
9484,Andheri West,1.94,1106
9485,Borivali West,7.14,644
9486,Andheri West,2.66,1372
9487,Powai,6.59,1281
9488,Andheri West,6.68,1252
9489,Borivali West,8.47,707
9490,Andheri West,5.32,845
9491,Borivali West,1.75,1027
9492,Borivali West,5.97,879
9493,Chembur,4.99,1493
9494,Chembur,2.49,1308
9495,Worli,3.52,1522
9496,Bandra East,3.58,1608
9497,Borivali West,7.28,907
9498,Bandra East,2.9,1134
9499,Andheri West,5.17,934
9500,Worli,7.56,1401
9501,Borivali West,7.55,1311
9502,Chembur,3.18,973
9503,Chembur,8.35,1639
9504,Borivali West,7.03,1290
9505,Worli,7.41,773
9506,Bandra East,2.64,767
9507,Bandra East,3.39,783
9508,Powai,7.8,1359
9509,Borivali West,2.16,1796
9510,Borivali West,3.77,694
9511,Andheri West,5.37,1591
9512,Powai,4.14,1407
9513,Worli,1.21,1578
9514,Powai,1.68,821
9515,Chembur,6.56,852
9516,Chembur,6.75,892
9517,Bandra East,6.75,1461
9518,Worli,6.38,1321
9519,Andheri West,5.31,1227
9520,Worli,7.36,1312
9521,Worli,8.5,1659
9522,Andheri West,4.08,1025
9523,Worli,8.03,1626
9524,Borivali West,4.18,878
9525,Andheri West,6.53,1537
9526,Powai,3.48,733
9527,Worli,3.54,1683
9528,Andheri West,1.74,1714
9529,Worli,8.13,1753
9530,Worli,2.65,1398
9531,Andheri West,6.83,1356
9532,Andheri West,4.28,1492
9533,Worli,4.17,1248
9534,Powai,4.37,1231
9535,Bandra East,1.48,1455
9536,Powai,5.53,991
9537,Bandra East,2.44,1081
9538,Borivali West,1.8,1059
9539,Worli,6.91,1179
9540,Chembur,2.75,1624
9541,Worli,7.4,836
9542,Chembur,2.25,1464
9543,Bandra East,6.36,663
9544,Andheri West,2.28,1529
9545,Chembur,2.2,1321
9546,Andheri West,2.24,1718
9547,Powai,6.86,1620
9548,Bandra East,2.03,1524
9549,Borivali West,5.69,627
9550,Worli,5.44,697
9551,Andheri West,5.7,689
9552,Powai,4.31,1765
9553,Bandra East,4.06,1291
9554,Worli,7.94,1408
9555,Bandra East,8.24,707
9556,Powai,7.32,1623
9557,Borivali West,6.02,1294
9558,Worli,1.97,803
9559,Bandra East,7.19,1748
9560,Bandra East,4.56,999
9561,Worli,3.33,1760
9562,Worli,7.9,724
9563,Bandra East,7.22,677
9564,Bandra East,4.86,1695
9565,Bandra East,8.43,627
9566,Powai,7.11,706
9567,Borivali West,3.44,620
9568,Bandra East,7.85,1424
9569,Powai,5.26,1760
9570,Chembur,7.6,862
9571,Borivali West,5.01,1063
9572,Borivali West,3.54,829
9573,Worli,7.97,1469
9574,Borivali West,5.91,1556
9575,Bandra East,1.61,1025
9576,Borivali West,6.64,1241
9577,Bandra East,1.38,780
9578,Andheri West,8.18,666
9579,Bandra East,5.22,1555
9580,Bandra East,3.97,1673
9581,Borivali West,2.26,1665
9582,Chembur,6.61,1543
9583,Andheri West,5.68,935
9584,Chembur,7.78,1177
9585,Bandra East,7.26,890
9586,Powai,2.87,1452
9587,Andheri West,4.6,1765
9588,Andheri West,7.7,647
9589,Worli,2.13,1705
9590,Borivali West,7.22,1377
9591,Worli,1.77,1117
9592,Worli,2.31,783
9593,Powai,2.04,835
9594,Chembur,3.95,1430
9595,Worli,5.88,1119
9596,Bandra East,7.34,1128
9597,Borivali West,3.68,1522
9598,Borivali West,3.27,1340
9599,Powai,2.82,1436
9600,Borivali West,7.56,1396
9601,Bandra East,2.63,724
9602,Andheri West,7.92,1342
9603,Borivali West,2.39,1761
9604,Chembur,7.7,625
9605,Chembur,2.97,970
9606,Chembur,8.08,1168
9607,Powai,7.02,602
9608,Chembur,2.93,1040
9609,Chembur,5.7,1194
9610,Worli,5.55,1062
9611,Borivali West,6.78,1198
9612,Powai,4.72,1560
9613,Borivali West,7.98,1097
9614,Chembur,6.68,1188
9615,Worli,5.9,769
9616,Powai,7.38,1778
9617,Borivali West,1.84,619
9618,Bandra East,5.17,1243
9619,Borivali West,1.82,1773
9620,Borivali West,7.66,885
9621,Bandra East,5.36,1050
9622,Borivali West,8.02,646
9623,Borivali West,6.73,1673
9624,Bandra East,6.54,1054
9625,Powai,5.47,1648
9626,Borivali West,2.93,1355
9627,Andheri West,3.73,829
9628,Worli,6.85,682
9629,Powai,5.38,1765
9630,Powai,8.16,1634
9631,Powai,6.64,611
9632,Chembur,1.69,709
9633,Chembur,2.0,1493
9634,Andheri West,6.96,768
9635,Bandra East,4.79,1586
9636,Worli,1.75,1391
9637,Borivali West,6.06,1694
9638,Andheri West,5.3,713
